78886,state:6,Time:18:56:38,Lat:35.55583833,Lng:139.65295167,ax:-0.0011111111111111111,ay:0.0011111111111111111,az:-0.0011111111111111111,q:139.3125,rV:     0,lV:     0,Camera:62,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:True,Color-data:x945y:380Area:172.5,Color-move:stop,Done-Approach:False,Done-Connect:False
80104,state:6,Time:18:56:40,Lat:35.55584000,Lng:139.65295167,ax:-1.241111111111111,ay:-0.03111111111111111,az:0.035555555555555556,q:139.3125,rV:     0,lV:     0,Camera:63,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:True,Color-data:x957y:381Area:236.0,Color-move:stop,Done-Approach:False,Done-Connect:False
81253,state:6,Time:18:56:41,Lat:35.55584000,Lng:139.65295333,ax:-0.0022222222222222222,ay:   0.0,az:0.0011111111111111111,q: 136.0,rV:     0,lV:     0,Camera:64,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:True,Color-data:x1052y:498Area:372.5,Color-move:stop,Done-Approach:False,Done-Connect:False
82477,state:6,Time:18:56:42,Lat:35.55584000,Lng:139.65295500,ax:   0.0,ay:   0.0,az:-0.0022222222222222222,q: 136.0,rV:     0,lV:     0,Camera:65,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:False,Color-data:xnoney:noneArea:none,Color-move:stop,Done-Approach:False,Done-Connect:False
83701,state:6,Time:18:56:43,Lat:35.55584000,Lng:139.65295667,ax:0.0044444444444444444,ay:-0.011111111111111112,az:0.016666666666666666,q: 136.0,rV:     0,lV:     0,Camera:66,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:True,Color-data:x1092y:558Area:27874.0,Color-move:stop,Done-Approach:False,Done-Connect:False
84870,state:6,Time:18:56:44,Lat:35.55584000,Lng:139.65295667,ax:-0.0011111111111111111,ay:-0.0011111111111111111,az:   0.0,q: 148.0,rV:     0,lV:     0,Camera:67,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:True,Color-data:x823y:533Area:8679.5,Color-move:stop,Done-Approach:False,Done-Connect:False
86037,state:6,Time:18:56:45,Lat:35.55584000,Lng:139.65295667,ax:-0.0022222222222222222,ay:-0.0022222222222222222,az:   0.0,q: 148.0,rV:     0,lV:     0,Camera:68,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:True,Color-data:x793y:531Area:19994.0,Color-move:stop,Done-Approach:False,Done-Connect:False
87275,state:6,Time:18:56:47,Lat:35.55584167,Lng:139.65295500,ax:-0.017777777777777778,ay:-0.0077777777777777776,az:-0.012222222222222223,q: 148.0,rV:     0,lV:     0,Camera:69,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:True,Color-data:x787y:555Area:14237.0,Color-move:stop,Done-Approach:False,Done-Connect:False
88453,state:6,Time:18:56:48,Lat:35.55584167,Lng:139.65295500,ax:   0.0,ay:-0.0011111111111111111,az:0.0011111111111111111,q:138.25,rV:     0,lV:     0,Camera:70,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:True,Color-data:x1021y:572Area:21285.5,Color-move:stop,Done-Approach:False,Done-Connect:False
89630,state:6,Time:18:56:49,Lat:35.55584333,Lng:139.65295333,ax:   0.0,ay:0.0022222222222222222,az:-0.0033333333333333335,q:138.25,rV:     0,lV:     0,Camera:71,ConnectingState:0,AR-Approach:False,AR-info:{},AR-move:none,Color-Approach:True,Color-data:x977y:522Area:64948.0,Color-move:stop,Done-Approach:False,Done-Connect:False
